ID,Carats,Cert,Clarity,Color,Cut,Depth,Fluroescence,Known_Conflict_Diamond,Measurements,Polish,Regions,Shape,Symmetry,Table,Vendor,Offers,Price,Retail,Proj Profit,Profit Perc
5666,0.5,AGSL,SI2,D,Good,63,Faint,,5x5.02x3.15,Very good,Canada,Round,Good,,1,,"$1,560","$2,035",$475,30%
5667,0.5,AGSL,SI2,E,Excellent,62,,,5.13x5.15x3.19,Excellent,South Africa,Round,Excellent,54,1,,"$1,546","$2,170",$624,40%
5677,3.01,AGSL,SI2,I,Excellent,,,,9.47x9.48x5.53,Excellent,Angola,Round,Excellent,61,2,,"$42,005","$45,546","$3,541",8%
5681,3,AGSL,VS2,I,Very good,60.3,None,FALSE,9.21x9.4x5.61,Very good,Botswana,Radiant,Good,61,2,,"$101,747","$107,862","$6,115",6%
5685,0.71,AGSL,I1,G,Good,63.4,None,,5.62x5.65x3.57,Excellent,South Africa,Round,Good,63,1,"$2,001","$1,819","$3,852","$2,033",112%
5689,0.71,AGSL,SI2,H,Very good,,None,,5.75x5.66x3.53,Good,Russia,Round,Good,57,1,,"$2,723","$4,056","$1,333",49%
5691,0.71,AGSL,VS2,I,Excellent,,Faint,FALSE,5.74x5.7x3.5,Excellent,Other/Unknown,Round,Excellent,61,1,,"$2,412","$3,669","$1,257",52%
5692,1.05,AGSL,VS2,H,Good,58.1,Medium,,6.62x6.69x3.87,Good,Canada,Round,Good,,2,,"$7,663","$11,490","$3,828",50%
5696,1.01,AGSL,SI1,G,Excellent,60.7,Faint,,6.46x6.51x3.93,Excellent,Canada,Radiant,Very good,61,1,,"$8,006","$10,737","$2,731",34%
5699,1.01,,SI1,L,Very good,60.1,,,6.46x6.44x3.88,Very good,Botswana,Round,Excellent,60,1,,"$4,277","$6,783","$2,506",59%
5700,1.01,AGSL,SI2,H,Excellent,60.5,Faint,,6.49x6.52x3.93,Excellent,Russia,Princess,Excellent,60,2,,"$5,608","$9,717","$4,109",73%
5721,1.01,,SI2,G,Excellent,,,,6.39+6.42x4.01,Excellent,Botswana,Round,Very good,57,1,,"$5,782","$8,845","$3,063",53%
5722,1.01,AGSL,SI2,H,Excellent,,Medium,,6.37x6.43x4.02,Excellent,Russia,Princess,Very good,57,1,,"$5,296","$8,916","$3,621",68%
5730,1.01,AGSL,SI2,I,Very good,63.2,,,6.37x6.33x4.01,Very good,Other/Unknown,Radiant,Excellent,56,2,,"$4,923","$7,490","$2,567",52%
5742,1.07,AGSL,VS1,T,Very good,60,None,FALSE,6.6x6.67x3.98,Good,Botswana,Round,Very good,59,1,,"$4,537","$7,277","$2,740",60%
5744,1.07,AGSL,SI2,I,Excellent,60.7,Faint,,6.6X6.63x4.01,Excellent,Australia,Emerald,Excellent,59,1,,"$5,649","$8,788","$3,139",56%
5745,1.07,AGSL,SI2,H,Excellent,60.4,Faint,,6.59x6.63x3.99,Excellent,Botswana,Radiant,Excellent,61,3,,"$5,794","$7,512","$1,718",30%
5749,0.54,AGSL,SI1,H,Very good,62.6,Faint,FALSE,5.13x5.16x3.22,Very good,Russia,Round,Very good,59,1,,"$1,558","$1,804",$246,16%
5752,2.73,AGSL,SI2,J,Very good,,None,FALSE,8.88x8.83x5.61,Very good,Russia,Oval,Excellent,,4,,"$31,864","$35,239","$3,375",11%
5756,2.64,AGSL,VS1,I,Excellent,63,Medium,,8.77x8.85x5.55,Excellent,Russia,Radiant,Excellent,55,2,,"$48,254","$63,159","$14,905",31%
5764,0.54,AGSL,VS1,F, ,63.7,None,,5.16x5.11x3.27,Good,Canada,Radiant,Good,55,1,,"$2,471","$3,256",$785,32%
5766,0.54,AGSL,VS1,K,Very good,62.7,None,,5.19x5.18x3.25,Excellent,DR Congo,Princess,Excellent,57,1,,"$1,174","$1,713",$539,46%
5767,0.54,GemEx,VS2,I,Very good,59.9,Faint,,5.34x5.28x3.18,Excellent,South Africa,Round,Excellent,58,1,,"$1,637","$2,678","$1,041",64%
5769,1.9,AGSL,SI1,I,Very good,63,,,7.81x7.82x4.92,Very good,Botswana,Emerald,Very good,59,2,,"$19,542","$24,584","$5,042",26%
5770,2.24,AGSL,VS1,H,Excellent,61.8,,,8.37x8.4x5.18,Excellent,Botswana,Round,Excellent,57,2,,"$31,909","$47,857","$15,948",50%
5773,1.51,AGSL,SI1,H,Excellent,62.8,,,7.29x7.33x4.59,Excellent,Russia,Round,Excellent,57,3,,"$13,774","$13,476",-$299,-2%
5774,1.51,,SI2,J,Very good,63.8,None,,7.15x7.22x4.59,Very good,Other/Unknown,Round,Very good,57,4,,"$9,265","$13,503","$4,238",46%
5775,1.51,AGSL,SI2,I,Very good,,None,,7.13x7.18x4.59,Excellent,Russia,Round,Excellent,57,2,,"$9,156","$15,633","$6,477",71%
5779,1.21,AGSL,SI2,H,Excellent,63.1,None,,6.75x6.79x4.27,Excellent,Russia,Round,Very good,,3,,"$7,446","$12,536","$5,091",68%
5781,1.21,,SI2,H,Very good,59.4,,,6.96x6.99x4.15,Excellent,Canada,ROUND,Excellent,58,4,,"$7,558","$11,438","$3,880",51%
5783,1.06,GemEx,SI2,I,Very good,62.9,None,FALSE,6.48x6.44x4.06,Excellent,DR Congo,Round,Excellent,55,2,,"$5,509","$5,747",$238,4%
5786,2.59,AGSL,SI2,E,Excellent,,None,,8.82x8.54x5.44,Excellent,Botswana,Oval ,Excellent,,4,,"$39,663","$37,221","-$2,442",-6%
5788,5.01,AGSL,SI2,K,Very good,62,None,,10.85x10.93x6.75,Excellent,South Africa,Marquise,Very good,58,2,"$92,007","$83,643","$197,128","$113,485",136%
5790,2.54,,SI2,I,Excellent,61.9,None,,8.73x8.75x5.41,Excellent,DR Congo,Emerald,Excellent,,2,,"$29,117","$39,440","$10,323",35%
5797,0.63,AGSL,VVS1,F,Excellent,59,None,,5.58x5.67x3.32,Very good,Russia,Round,Very good,,1,,"$3,290","$5,672","$2,383",72%
5800,0.63,AGSL,VS1,D,Very good,58.5,Faint,,5.61x5.68x3.31,Very good,Botswana,Round,Good,63,2,"$3,733","$3,394","$7,000","$3,606",106%
5801,0.63,AGSL,VS2,K,Good,60.3,None,,5.49x5.56x3.33,Good,South Africa,Round,Good,,1,,"$1,500","$2,478",$978,65%
5812,2.53,AGSL,SI2,J,Very good,,,,8.5x8.58x5.49,Excellent,Australia,Princess,Very good,59,2,,"$20,934","$35,309","$14,376",69%
5814,0.8,AGSL,SI2,F,Very good,,None,,5.9x5.88x3.69,Very good,Australia,Round,Very good,59,2,,"$3,084","$5,423","$2,339",76%
5815,0.8,AGSL,SI2,E,Very good,63.1,None,,5.83x5.87x3.69,Very good,Russia,Emerald,Very good,59,1,"$3,064","$2,785","$6,202","$3,417",123%
5818,1.06,AGSL,VS2,G, ,62,Medium,,6.56x6.53x4.06,Very good,Other/Unknown,Round,Excellent,56,2,,"$8,265","$11,927","$3,662",44%
5823,1.2,AGSL,SI1,G,Excellent,62.1,Medium,,6.79x6.83x4.23,Very good,South Africa,Pear,Excellent,56,4,,"$10,459","$15,121","$4,662",45%
5824,1.2,AGSL,SI2,J,Excellent,,Strong,,6.79x6.82x4.24,Excellent,Botswana,Asscher,Excellent,,2,,"$6,183","$7,505","$1,322",21%
5826,1.2,GemEx,SI2,J,Very good,62.6,None,,6.75x6.73x4.22,Excellent,Russia,Pear,Excellent,56,2,,"$6,152","$9,443","$3,291",53%
5832,1.51,AGSL,SI2,E,Excellent,60.4,Strong,,7.43*7.39x4.48,Very good,Russia,Round,Excellent,60,2,,"$13,337","$21,784","$8,448",63%
5835,1,AGSL,SI2,F,Excellent,60.6,,,6.44x6.49x3.92,Excellent,Angola,Princess,Very good,57,2,,"$5,982","$8,414","$2,432",41%
5840,1,AGSL,SI2,H,Excellent,,None,,6.42x6.39x3.98,Very good,Russia,Round,Excellent,,3,,"$5,417","$9,280","$3,863",71%
5846,1,AGSL,SI2,I,Excellent,62.8,None,,6.37x6.4x4.01,Excellent,South Africa,Round,Excellent,55,1,,"$4,953","$8,623","$3,671",74%
5847,1,GemEx,VS1,G,Excellent,,Faint,,6.32x6.38x4,Very good,South Africa,Round,Very good,55,2,,"$8,137","$12,165","$4,028",50%
5849,1,GemEx,SI1,E,Very good,,None,,6.27x6.33x4,Very good,Australia,Round,Very good,,2,,"$6,873","$9,475","$2,602",38%
5852,1,AGSL,SI2,E,Good,64.8,Medium,,6.23x6.28x4.06,Excellent,Australia,Oval ,Good,,1,"$5,715","$5,196","$9,661","$4,466",86%
5853,1,AGSL,SI1,E,Very good,61.9,None,,6.37x6.44*3.96,Very good,Australia,Emerald,Good,53,4,,"$7,735","$12,072","$4,337",56%
5856,1,AGSL,VVS2,K,Very good,58,Faint,,6.53x6.56x3.8,Very good,Russia,Round,Good,62,1,,"$3,936","$6,647","$2,712",69%
5857,1,AGSL,SI2,F,Very good,58.8,None,,6.51x6.56x3.85,Very good,DR Congo,Emerald,Excellent,,2,,"$6,629","$7,740","$1,112",17%
5868,1,AGSL,SI2,H,Very good,,None,,6.41x6.45x3.9,Excellent,Australia,Emerald,Very good,,3,"$5,681","$5,165","$9,257","$4,092",79%
5870,1,AGSL,SI1,E,Very good,62.4,None,TRUE,6.32*6.38x3.97,Excellent,Angola,Radiant,Very good,58,3,,"$6,609","$9,929","$3,320",50%
5875,0.41,AGSL,SI1,H,Excellent,62.8,,,4.75x4.77x2.99,Excellent,Canada,Princess,Excellent,56,1,,"$1,001","$1,566",$565,56%
5877,0.41,AGSL,SI2,D,Excellent,,None,TRUE,4.78x4.8x2.95,Very good,DR Congo,Radiant,Excellent,,1,,"$1,148","$1,979",$832,72%
5881,0.41,AGSL,SI1,H,Excellent,,None,FALSE,4.81x4.84x2.92,Excellent,Russia,Marquise,Excellent,58,1,,"$1,014","$1,636",$622,61%
5883,0.41,GemEx,VVS2,M,Excellent,,None,,4.87x4.91x2.94,Excellent,Canada,Round,Excellent,59,1,,$900,"$1,286",$386,43%
5884,1.86,AGSL,VS2,G, ,62.6,None,,7.78x7.83-4.89,Very good,Australia,Princess,Excellent,,2,,"$23,365","$29,025","$5,660",24%
5887,2.58,AGSL,VVS2,F,Good,57.4,None,,9.14*9.21x5.26,Very good,South Africa,Radiant,Good,58,4,,"$87,424","$83,030","-$4,394",-5%
5892,2.79,AGSL,SI1,G,Excellent,62.5,None,,8.93x8.97x5.59,Excellent,Australia,Marquise,Excellent,57,2,,"$42,480","$58,044","$15,564",37%
5894,1.25,AGSL,SI2,J,Excellent,63.1,None,,6.89x6.85x4.33,Excellent,Botswana,Cushion,Excellent,,2,,"$6,986","$10,180","$3,194",46%
5895,0.43,AGSL,VS1,H,Excellent,61.6,None,,4.87x4.84x2.99,Excellent,Australia,Round,Excellent,57,1,"$1,163","$1,058","$2,032",$974,92%
5896,0.43,AGSL,VS2,J,Excellent,61.9,,,4.87x4.82x3,Excellent,Canada,Round,Excellent,58,1,,$888,"$1,424",$536,60%
5898,2.01,,SI2,H,Excellent,,,,8.12x8.17x4.98,Excellent,Russia,Princess,Excellent,,2,,"$20,908","$21,838",$930,4%
5899,2.01,AGSL,SI1,H,Excellent,62.3,None,FALSE,8.03-8.08x5.02,Excellent,Russia,Princess,Excellent,59,2,,"$23,518","$26,816","$3,298",14%
5906,1.36,AGSL,VS2,L,Excellent,58,None,FALSE,7.05*7.21x4.14,Good,DR Congo,Round,Fair,43,3,,"$7,893","$10,148","$2,255",29%
5910,1.66,AGSL,VS1,G,Excellent,62.2,None,FALSE,7.54x7.58x4.7,Excellent,Russia,Round,Excellent,57,2,,"$23,658","$34,639","$10,981",46%
5912,1.02,AGSL,SI2,H,Very good,,Faint,,6.6x6.61x3.9,Excellent,Botswana,Round,Very good,,3,,"$5,959","$8,487","$2,528",42%
5915,1.3,AGSL,VS1,F,Very good,60,None,,7.05x7.08x4.24,Very good,Russia,Round,Good,62,3,,"$14,876","$22,752","$7,877",53%
5924,1.89,AGSL,IF,D,Excellent,62.4,,,7.88X7.95x4.94,Excellent,DR Congo,Round,Excellent,,2,,"$48,474","$70,790","$22,316",46%
5927,1.89,AGSL,SI1,I,Excellent,59.8,None,,8.03x8.06x4.81,Excellent,South Africa,Princess,Excellent,60,2,,"$17,915","$28,246","$10,331",58%
5931,3.06,AGSL,SI2,H,Very good,62.2,None,,9.24x9.3x5.77,Excellent,Australia,Round,Very good,,2,,"$40,906","$44,184","$3,279",8%
5932,5.06,AGSL,SI2,K,Very good,63.9,None,,10.74x10.84X6.9,Excellent,Canada,Round,Very good,,2,"$96,619","$87,836","$214,097","$126,262",144%
5934,0.63,AGSL,SI2,F,Excellent,61.3,Medium,FALSE,5.52x5.47*3.37,Excellent,Russia,Round,Excellent,59,2,,"$1,892","$2,746",$854,45%
5935,0.63,AGSL,VS1,E,Good,59.8,None,,5.52x5.59x3.32,Good,Russia,Round,Good,,1,,"$2,960","$4,347","$1,388",47%
5940,0.43,AGSL,SI1,D,Very good,59.3,None,,4.98*4.95x2.95,Very good,Australia,Pear,Very good,60,1,,"$1,371","$1,864",$493,36%
5942,0.43,AGSL,SI1,H,Very good,,Faint,FALSE,5.01x4.97x2.95,Very good,Other/Unknown,Oval,Excellent,62,1,,"$1,111","$1,600",$489,44%
5944,0.43,AGSL,VS2,E,Very good,58.2,Faint,,4.92*4.96x2.87,Very good,Russia,Round,Good,,1,,"$1,224","$1,846",$622,51%
5947,1.77,AGSL,VS1,F,Excellent,62.5,None,,7.68x7.73x4.82,Excellent,Russia,Round,Excellent,58,2,,"$28,969","$35,817","$6,849",24%
5954,3.51,AGSL,SI1,I,Excellent,,,FALSE,9.92x9.94x5.89,Excellent,DR Congo,Oval,Excellent,60,2,,"$47,086","$61,205","$14,120",30%
5957,0.61,,SI1,D,Excellent,62.6,Faint,,5.42x5.45x3.4,Excellent,Botswana,Round,Excellent,56,1,,"$2,489","$3,022",$534,21%
5959,1.76,AGSL,VVS1,J,Excellent,,,,7.76x7.79x4.77,Excellent,Canada,Emerald,Excellent,,4,,"$23,279","$18,377","-$4,902",-21%
5964,1.05,GemEx,SI2,H,Excellent,62,None,,6.5x6.47x4.02,Excellent,DR Congo,Round,Excellent,,1,,"$5,664","$6,042",$378,7%
5966,0.8,AGSL,SI1,D,Very good,63.5,Medium,,5.83x5.81x3.68,Excellent,Botswana,Round,Excellent,56,1,,"$4,158","$6,084","$1,926",46%
5967,0.8,,SI1,E,Very good,,Medium,,5.96x5.93x3.66,Very good,Angola,Round,Very good,,1,,"$4,314","$5,636","$1,322",31%
5972,0.8,GemEx,VS1,F,Excellent,,Faint,,6x5.96x3.65,Very good,Russia,ROUND,Excellent,,1,,"$5,166","$6,602","$1,436",28%
5973,2.04,AGSL,SI1,J,Excellent,62.3,Faint,,8.12x8.09x5.05,Excellent,Botswana,Radiant,Excellent,56,2,,"$18,069","$25,928","$7,860",43%
5975,0.62,,SI1,E,Excellent,61.9,Faint,,5.48x5.49x3.4,Excellent,Russia,Round,Excellent,,1,,"$2,389","$2,869",$480,20%
5977,0.62,AGSL,SI1,F,Very good,61.4,Faint,,5.42x5.45x3.34,Very good,DR Congo,Round,Excellent,57,1,,"$2,237","$2,872",$635,28%
5981,1.85,AGSL,SI1,F,Excellent,62.3,,,7.8x7.83x4.87,Excellent,Russia,Emerald,Excellent,56,2,,"$25,957","$33,273","$7,317",28%
5982,1.85,AGSL,VS2,D,Excellent,62.4,None,,7.8x7.85x4.88,Excellent,Canada,Round,Excellent,56,2,,"$31,769","$55,819","$24,051",76%
5983,1.85,AGSL,VS1,E,Excellent,62.4,None,,7.81x7.85x4.88,Excellent,Russia,Emerald,Excellent,59,2,,"$35,127","$45,838","$10,711",30%
5985,1.85,AGSL,I1,H,Good,59.5,,,7.89x7.99x4.72,Good,Botswana,Round,Good,66,2,,"$15,590","$22,260","$6,670",43%
5994,2.31,AGSL,SI2,J,Excellent,62.3,None,,8.41x8.45x5.25,Excellent,Australia,Emerald,Excellent,57,2,,"$19,585","$22,095","$2,510",13%
6014,0.8,GemEx,SI1,F,Excellent,62.9,Strong,,5.92x5.9x3.72,Excellent,DR Congo,Round,Excellent,55,1,,"$3,786","$2,129","-$1,657",-44%
6019,0.52,AGSL,SI2,F,Excellent,63.1,Medium,FALSE,5.1x5.13x3.23,Excellent,Angola,Marquise,Excellent,54,1,,"$1,492","$2,041",$549,37%
6036,3.02,AGSL,SI2,D,Excellent,62.9,None,,9.19x9.27x5.8,Excellent,Canada,Round,Very good,55,2,,"$60,323","$77,560","$17,237",29%
6043,3.02,AGSL,VS1,G,Excellent,61.1,None,,9.31x9.33x5.69,Excellent,Canada,Round,Excellent,,2,,"$68,563","$92,196","$23,633",34%
6045,3.02,AGSL,VS2,H,Excellent,62,None,,9.23x9.27x5.73,Excellent,Canada,Round,Excellent,,2,,"$56,647","$84,081","$27,434",48%
6053,0.7,AGSL,VS1,I,Very good,63.2,None,,5.55x5.62x3.53,Very good,Botswana,Round,Very good,56,2,,"$2,930","$4,744","$1,814",62%
6056,0.79,AGSL,VS2,F,Excellent,62.9,Faint,,5.9x5.84x3.69,Excellent,Zimbabwe,Round,Excellent,58,1,,"$4,119","$6,117","$1,998",48%
6060,1.75,AGSL,VS2,H,Excellent,61.5,None,,7.7x7.75x4.75,Excellent,South Africa,Asscher,Excellent,58,2,,"$18,571","$28,675","$10,104",54%
6062,1.75,AGSL,SI1,I,Excellent,,None,FALSE,7.67x7.71x4.79,Excellent,Russia,Asscher,Excellent,,4,,"$16,630","$24,156","$7,527",45%
6064,1.75,AGSL,VS2,H,Excellent,60.5,,,7.78x7.82x4.72,Excellent,South Africa,Round,Excellent,,2,,"$19,596","$29,824","$10,228",52%
6066,0.61,AGSL,VS2,J,Excellent,,None,,5.56x5.54x3.29,Excellent,Botswana,Round,Very good,,1,,"$1,666","$2,399",$733,44%
6069,0.61,AGSL,VS2,I,Very good,63.6,,,5.31*5.35x3.39,Excellent,South Africa,Pear,Excellent,56,1,"$1,739","$1,581","$2,926","$1,345",85%
6072,0.79,AGSL,VS2,D,Excellent,61.6,Faint,FALSE,5.92x5.98x3.67,Very good,Botswana,Marwuise,Very good,58,3,,"$5,382","$7,235","$1,853",34%
6073,0.79,AGSL,SI1,F,Very good,57.9,None,,6.07x6.16*3.54,Very good,Botswana,Round,Good,59,1,,"$4,518","$7,050","$2,532",56%
6082,1.2,AGSL,SI2,E,Excellent,62.2,Faint,,6.74x6.79x4.21,Excellent,Botswana,Round,Very good,60,2,,"$8,470","$12,150","$3,680",43%
6083,1.2,AGSL,SI2,I,Very good,62.9,None,TRUE,6.69x6.72x4.22,Excellent,DR Congo,Round,Very good,57,2,,"$6,573","$7,464",$891,14%
6089,0.5,AGSL,SI1,H,Good,61.5,Faint,,5.02x5.04x3.09,Good,DR Congo,Round,Good,,1,,"$1,491","$1,542",$51,3%
6090,0.5,GemEx,VS2,E,Good,62,None,,5.07x5.1x3.15,Very good,Other/Unknown,Round,Very good,,2,,"$2,208","$3,365","$1,157",52%
6095,0.5,AGSL,SI1,K,Very good,61.7,None,,5.07x5.08*3.13,Excellent,Russia,Emerald,Very good,60,1,,"$1,070","$1,654",$585,55%
6101,0.5,AGSL,SI2,G,Excellent,61.2,None,,5.11x5.09x3.12,Excellent,Botswana,Emerald,Excellent,58,1,,"$1,429","$2,502","$1,073",75%
6104,0.5,AGSL,SI2,D,Very good,62.4,Medium,,5.1x5.08x3.18,Excellent,Russia,Radiant,Excellent,52,1,,"$1,638","$2,357",$720,44%
6107,0.5,AGSL,VS2,H,Very good,62.5,Strong,,5.03x5.07x3.16,Very good,Botswana,Round,Very good,,1,,"$1,563","$2,562",$999,64%
6115,3.29,AGSL,SI1,G,Excellent,61.4,,,9.55x9.59x5.87,Excellent,Russia,Princess,Excellent,58,2,,"$63,126","$74,923","$11,797",19%
6116,1.81,AGSL,SI1,G,Excellent,62.2,None,,7.75x7.85x4.84,Excellent,Botswana,ROUND,Excellent,59,3,,"$19,991","$28,440","$8,450",42%
6117,1.81,AGSL,VS1,E,Excellent,59.9,None,,7.9x7.94x4.75,Excellent,Russia,Emerald,Excellent,60,2,,"$37,538","$48,028","$10,490",28%
6118,0.78,AGSL,SI2,D,Very good,62.5,None,,5.82x5.88x3.66,Excellent,Botswana,Round,Very good,,1,,"$3,679","$5,122","$1,443",39%
6123,1,AGSL,VS2,G,Excellent,,,,6.46x6.4x3.98,Very good,Canada,Radiant,Very good,,2,,"$7,485","$12,134","$4,650",62%
6131,0.79,AGSL,SI2,H,Very good,59.1,None,,6.03x6*3.56,Excellent,Australia,Round,Excellent,63,1,,"$3,374","$5,115","$1,742",52%
6135,3.03,AGSL,SI2,H,Excellent,61.8,None,FALSE,9.24x9.26x5.72,Excellent,Other/Unknown,Emerald,Excellent,60,2,,"$45,366","$68,800","$23,434",52%
6136,3.03,GemEx,I1,K,Good,65.8,Faint,,8.9x8.92x5.86,Very good,DR Congo,Round,Excellent,61,4,,"$27,369","$29,663","$2,294",8%
6151,1.01,AGSL,VS2,H,Very good,62.8,None,,6.38x6.33x3.99,Excellent,DR Congo,Marquise,Excellent,59,2,,"$7,575","$9,814","$2,239",30%
6152,1.01,AGSL,SI2,H,Good,64.1,,,6.27x6.23x4.01,Excellent,Russia,Pear,Very good,59,1,,"$5,313","$8,236","$2,923",55%
6155,1.01,AGSL,SI2,G,Excellent,62.5,Medium,,6.43x6.38x4,Excellent,South Africa,Pear,Excellent,58,2,,"$6,340","$9,298","$2,959",47%
6158,1.01,AGSL,SI1,F,Very good,63.3,None,FALSE,6.35x6.31x4.01,Excellent,Angola,Princess,Good,58,2,"$7,115","$6,468","$11,497","$5,029",78%
6163,1.01,AGSL,SI2,G,Excellent,62.5,,,6.4x6.42x4.01,Very good,Russia,Oval,Excellent,57,2,,"$6,391","$10,091","$3,701",58%
6177,2.42,GemEx,VS2,E,Excellent,62.9,,,8.52x8.59x5.38,Excellent,Russia,Oval,Excellent,57,2,,"$49,765","$60,301","$10,536",21%
6183,0.91,AGSL,I1,E,Good,62.8,None,,6.03x6.13x3.82,Excellent,DR Congo,Pear,Very good,61,2,,"$4,435","$6,531","$2,096",47%
6185,2.41,AGSL,SI2,H,Excellent,61.5,Medium,,8.53x8.57x5.26,Excellent,Russia,Asscher,Excellent,60,2,,"$29,493","$25,855","-$3,639",-12%
6186,0.9,AGSL,VS2,E,Very good,62.7,None,,6.1x6.18x3.85,Very good,South Africa,Princess,Good,61,1,,"$6,039","$8,697","$2,658",44%
6187,0.9,AGSL,SI2,D,Good,64.6,Faint,,5.99x6.01x3.88,Very good,Botswana,Round,Excellent,,2,,"$4,308","$7,366","$3,059",71%
6192,0.9,AGSL,SI2,E,Very good,62.6,None,,6.13x6.14x3.84,Excellent,DR Congo,Round,Excellent,57,2,,"$5,039","$6,348","$1,310",26%
6195,0.9,AGSL,SI2,G,Very good,64,None,,6.05x6.1x3.88,Excellent,Other/Unknown,Oval ,Very good,54,1,,"$4,227","$6,320","$2,093",50%
6199,2.09,AGSL,SI2,J,Excellent,59.8,,,8.32x8.36x4.98,Excellent,Botswana,Emerald,Excellent,59,3,,"$18,401","$22,890","$4,490",24%
6208,1.2,AGSL,SI1,H,Very good,,Medium,FALSE,6.75x6.68x4.23,Very good,Botswana,Round,Very good,59,2,,"$7,571","$12,070","$4,499",59%
6218,2.01,AGSL,SI1,I,Excellent,62,None,,8.02x8.07x4.99,Excellent,Botswana,Round,Excellent,,2,,"$19,229","$27,203","$7,974",41%
6222,2.01,AGSL,VVS2,I,Very good,58.8,None,,8.23x8.34x4.87,Very good,Russia,Round,Very good,63,4,,"$31,912","$36,731","$4,819",15%
6224,2.01,AGSL,VS1,H,Excellent,61.2,None,,8.09x8.12x4.96,Excellent,Botswana,Round,Excellent,57,4,,"$32,152","$44,532","$12,380",39%
6225,2.01,AGSL,SI1,H,Excellent,61.4,None,,8.08x8.13x4.97,Excellent,Other/Unknown,Round,Excellent,57,2,,"$23,143","$31,412","$8,270",36%
6228,2.01,AGSL,SI2,I,Excellent,62.1,Faint,,8.07x8.1x5.02,Excellent,Australia,Round,Excellent,57,3,,"$18,585","$25,805","$7,220",39%
6232,2.01,AGSL,SI2,F,Excellent,60,Strong,,8.2x8.24x4.93,Excellent,Russia,Round,Excellent,58,2,,"$21,647","$25,959","$4,313",20%
6233,2.01,AGSL,VS1,D,Excellent,60.5,Faint,,8.15x8.24x4.96,Excellent,DR Congo,Round,Very good,58,2,,"$51,443","$69,077","$17,634",34%
6234,2.01,AGSL,SI2,F,Excellent,61.4,None,,8.08x8.12x4.98,Excellent,Russia,Round,Excellent,,2,,"$24,683","$27,264","$2,582",10%
6243,2.01,AGSL,SI1,I,Very good,59.7,None,,8.26x8.3x4.94,Very good,South Africa,Round,Excellent,60,2,,"$21,838","$28,804","$6,966",32%
6246,2.01,AGSL,SI1,H,Excellent,60.3,,,8.09x8.12x4.89,Excellent,Canada,Oval ,Excellent,60,4,,"$23,134","$28,284","$5,150",22%
6253,2.01,AGSL,SI2,F,Excellent,61.2,None,,8.01x8.12+4.94,Excellent,Russia,Round,Very good,,2,,"$23,849","$26,364","$2,516",11%
6256,2.01,AGSL,SI1,D,Very good,61.4,None,,8.09x8.15x4.99,Excellent,Russia,Princess,Excellent,,2,,"$35,203","$38,767","$3,564",10%
6268,1.9,AGSL,SI2,J,Excellent,60.2,None,FALSE,7.96x7.99x4.8,Excellent,Russia,Round,Excellent,60,4,,"$16,177","$16,639",$463,3%
6270,1.9,AGSL,VS2,I,Excellent,60.8,None,,7.96x7.97x4.84,Excellent,Other/Unknown,Round,Excellent,60,4,,"$19,720","$24,920","$5,200",26%
6278,1.5,AGSL,SI1,G,Very good,61.7,Medium,,7.3x7.35x4.52,Very good,Angola,Round,Very good,,2,,"$10,905","$14,850","$3,946",36%
6281,1.5,AGSL,SI1,H,Very good,60,None,,7.43x7.47x4.47,Excellent,Canada,Marquise,Very good,58,3,,"$14,512","$21,221","$6,709",46%
6282,1.5,AGSL,SI1,F,Very good,64.5,,,7.14*7.2x4.62,Excellent,Australia,Round,Very good,55,2,,"$13,195","$21,195","$8,001",61%
6288,2.51,AGSL,SI2,H,Very good,60.6,Medium,,8.72x8.78x5.3,Very good,South Africa,Round,Very good,59,2,,"$26,503","$27,082",$580,2%
6297,1.8,AGSL,VS1,G,Excellent,62.8,Faint,,7.71x7.75x4.86,Excellent,Russia,Round,Excellent,57,4,,"$27,627","$31,117","$3,490",13%
6303,1.8,AGSL,SI1,D,Excellent,62.8,None,FALSE,7.74x7.79x4.87,Excellent,Australia,Round,Excellent,58,4,,"$20,842","$35,588","$14,746",71%
6307,0.6,AGSL,SI1,J,Excellent,63.1,,,5.35x5.38x3.39,Excellent,Botswana,Radiant,Very good,55,1,,"$1,625","$2,204",$579,36%
6310,0.6,AGSL,SI2,H,Very good,63.6,None,,5.35x5.39x3.41,Excellent,Russia,Princess,Very good,56,1,,"$1,529","$2,100",$571,37%
6312,1.41,AGSL,VS2,J,Excellent,62.1,None,,7.18x7.15x4.46,Excellent,Australia,Round,Excellent,56,3,,"$9,429","$14,816","$5,388",57%
6313,1.41,AGSL,IF,D,Excellent,,None,,7.29x7.24x4.4,Excellent,DR Congo,Round,Excellent,,2,,"$37,128","$63,005","$25,878",70%
6314,1.42,GemEx,VS2,E,Very good,61.3,Faint,,7.16x7.29x4.43,Very good,Botswana,Emerald,Good,,3,,"$18,623","$31,561","$12,938",69%
6317,1.04,,SI1,G,Excellent,62.3,,,6.42x6.48x4.02,Excellent,Canada,Round,Very good,58,2,,"$8,294","$11,647","$3,353",40%
6318,1.5,AGSL,SI2,G,Very good,,Medium,FALSE,7.21x7.19x4.58,Excellent,Russia,Round,Very good,,4,,"$10,400","$16,280","$5,880",57%
